Transaction ID,Date,Product ID,Product Category,Quantity,Unit Price,Payment Method,Store Location,Customer Type,Total Price
TXN113273,2024-08-21,P7342,Toys,5,107.88,Mobile Payment,Kano,Walk-in,539.4
TXN113274,2023-08-31,P5284,Electronics,3,62.13,Cash,Abuja,Online,186.39
TXN113275,2023-10-19,P6963,Groceries,4,56.17,Cash,Kano,Online,224.68
TXN113276,2024-04-10,P5318,Clothing,4,118.1,Credit Card,Ibadan,Walk-in,472.4
TXN113277,2023-12-23,P8066,Groceries,4,142.76,Debit Card,Lagos,Walk-in,571.04
TXN113278,2024-02-20,P7065,Electronics,2,11.47,Bank Transfer,Enugu,Online,22.94
TXN113279,2024-07-15,P6972,Books,2,115.64,Credit Card,Ibadan,Online,231.28
TXN113280,2024-05-08,P4845,Clothing,4,38.24,Cash,Port Harcourt,Online,152.96
TXN113281,2025-01-20,P6245,Clothing,5,32.37,Mobile Payment,Lagos,Walk-in,161.85
TXN113282,2024-04-21,P9853,Groceries,2,126.51,Debit Card,Ibadan,Walk-in,253.02
TXN113283,2024-06-27,P6850,Toys,2,65.62,Debit Card,Ibadan,Walk-in,131.24
TXN113284,2024-10-24,P2262,Groceries,1,90.97,Bank Transfer,Lagos,Walk-in,90.97
TXN113285,2025-05-06,P3203,Stationery,1,75.2,Bank Transfer,Port Harcourt,Online,75.2
TXN113286,2023-11-05,P6270,Home Decor,5,131.43,Credit Card,Port Harcourt,Walk-in,657.15
TXN113287,2024-10-05,P5045,Stationery,2,96.67,Debit Card,Lagos,Online,193.34
TXN113288,2024-04-22,P9819,Clothing,2,192.87,Credit Card,Abuja,Walk-in,385.74
TXN113289,2023-08-21,P3109,Books,3,73.71,Mobile Payment,Port Harcourt,Online,221.13
TXN113290,2024-01-06,P2583,Home Decor,5,149.36,Bank Transfer,Port Harcourt,Online,746.8
TXN113291,2024-02-03,P9314,Toys,5,55.17,Cash,Abuja,Online,275.85
TXN113292,2024-05-06,P8794,Books,3,104.21,Debit Card,Abuja,Walk-in,312.63
TXN113293,2025-01-26,P9771,Clothing,3,112.75,Mobile Payment,Enugu,Online,338.25
TXN113294,2025-06-19,P6136,Groceries,1,69.18,Cash,Abuja,Online,69.18
TXN113295,2025-01-06,P2717,Stationery,5,97.0,Debit Card,Port Harcourt,Walk-in,485.0
TXN113296,2025-03-06,P4732,Electronics,5,59.46,Cash,Port Harcourt,Online,297.3
TXN113297,2024-04-11,P6707,Books,3,6.17,Mobile Payment,Kano,Online,18.51
TXN113298,2023-06-20,P4669,Toys,4,47.05,Bank Transfer,Kano,Online,188.2
TXN113299,2024-11-28,P8623,Stationery,4,141.51,Credit Card,Ibadan,Online,566.04
TXN113300,2024-02-13,P5409,Groceries,1,155.34,Mobile Payment,Lagos,Walk-in,155.34
TXN113301,2023-10-31,P1871,Home Decor,4,59.64,Debit Card,Enugu,Online,238.56
TXN113302,2025-01-23,P8540,Electronics,4,84.57,Cash,Ibadan,Online,338.28
TXN113303,2024-08-27,P8174,Electronics,4,12.29,Bank Transfer,Ibadan,Online,49.16
TXN113304,2024-12-11,P9145,Books,2,51.23,Mobile Payment,Enugu,Online,102.46
TXN113305,2023-11-24,P8146,Toys,1,156.95,Debit Card,Abuja,Walk-in,156.95
TXN113306,2025-03-27,P2059,Books,3,123.17,Mobile Payment,Enugu,Online,369.51
TXN113307,2023-09-26,P3807,Home Decor,4,45.13,Bank Transfer,Ibadan,Walk-in,180.52
TXN113308,2024-12-15,P1362,Electronics,2,55.2,Credit Card,Abuja,Walk-in,110.4
TXN113309,2025-03-13,P8347,Groceries,4,164.28,Mobile Payment,Ibadan,Walk-in,657.12
TXN113310,2025-06-08,P1942,Stationery,2,45.77,Bank Transfer,Ibadan,Online,91.54
TXN113311,2023-08-26,P6695,Home Decor,1,70.16,Credit Card,Port Harcourt,Walk-in,70.16
TXN113312,2024-01-09,P8809,Clothing,4,134.55,Cash,Lagos,Online,538.2
TXN113313,2024-06-30,P3422,Stationery,2,114.42,Credit Card,Port Harcourt,Online,228.84
TXN113314,2023-12-31,P2044,Home Decor,5,94.87,Credit Card,Kano,Online,474.35
TXN113315,2025-01-16,P6806,Clothing,5,180.45,Mobile Payment,Abuja,Walk-in,902.25
TXN113316,2024-08-17,P2071,Toys,2,47.84,Credit Card,Ibadan,Walk-in,95.68
TXN113317,2024-02-09,P5523,Clothing,4,149.58,Debit Card,Enugu,Online,598.32
TXN113318,2023-08-14,P5128,Clothing,4,36.02,Mobile Payment,Ibadan,Online,144.08
TXN113319,2024-02-04,P1451,Stationery,1,125.07,Cash,Abuja,Walk-in,125.07
TXN113320,2023-09-28,P9041,Clothing,1,174.77,Credit Card,Abuja,Online,174.77
TXN113321,2024-06-27,P8058,Toys,3,94.29,Debit Card,Ibadan,Walk-in,282.87
TXN113322,2024-07-17,P3184,Books,1,146.24,Mobile Payment,Kano,Online,146.24
TXN113323,2024-10-02,P7492,Groceries,4,164.98,Mobile Payment,Port Harcourt,Online,659.92
TXN113324,2023-11-20,P4525,Electronics,3,31.53,Credit Card,Lagos,Walk-in,94.59
TXN113325,2023-12-25,P8407,Clothing,1,142.64,Cash,Port Harcourt,Walk-in,142.64
TXN113326,2023-11-03,P6076,Clothing,2,184.37,Credit Card,Abuja,Walk-in,368.74
TXN113327,2023-08-08,P9821,Toys,5,117.39,Credit Card,Port Harcourt,Walk-in,586.95
TXN113328,2025-05-31,P5991,Books,1,41.29,Cash,Enugu,Online,41.29
TXN113329,2024-12-08,P6415,Books,1,29.75,Cash,Ibadan,Online,29.75
TXN113330,2025-06-10,P4810,Clothing,2,55.65,Bank Transfer,Abuja,Online,111.3
TXN113331,2023-12-31,P9322,Toys,4,25.19,Debit Card,Abuja,Walk-in,100.76
TXN113332,2024-12-02,P7670,Clothing,2,105.11,Mobile Payment,Ibadan,Online,210.22
TXN113333,2024-06-12,P3363,Clothing,1,18.59,Bank Transfer,Enugu,Walk-in,18.59
TXN113334,2023-11-05,P9841,Groceries,4,48.56,Bank Transfer,Kano,Online,194.24
TXN113335,2023-06-20,P6152,Books,3,90.78,Debit Card,Enugu,Walk-in,272.34
TXN113336,2024-07-28,P1111,Electronics,1,97.41,Bank Transfer,Ibadan,Online,97.41
TXN113337,2024-02-03,P1867,Electronics,2,115.25,Cash,Enugu,Online,230.5
TXN113338,2023-10-01,P6871,Books,3,142.59,Debit Card,Port Harcourt,Online,427.77
TXN113339,2025-01-25,P2960,Electronics,5,14.21,Credit Card,Enugu,Online,71.05
TXN113340,2024-09-17,P2163,Toys,3,20.72,Credit Card,Lagos,Online,62.16
TXN113341,2024-05-23,P2042,Books,2,16.87,Debit Card,Ibadan,Online,33.74
TXN113342,2023-06-30,P9679,Electronics,3,87.51,Credit Card,Enugu,Walk-in,262.53
TXN113343,2023-10-03,P7778,Toys,2,13.16,Debit Card,Lagos,Online,26.32
TXN113344,2024-12-19,P3641,Books,1,150.49,Mobile Payment,Port Harcourt,Online,150.49
TXN113345,2023-09-18,P4188,Books,4,48.49,Mobile Payment,Abuja,Online,193.96
TXN113346,2023-12-15,P5076,Home Decor,5,188.15,Cash,Lagos,Walk-in,940.75
TXN113347,2024-03-18,P3938,Clothing,4,99.85,Cash,Enugu,Walk-in,399.4
TXN113348,2023-09-03,P3969,Toys,4,92.03,Bank Transfer,Ibadan,Walk-in,368.12
TXN113349,2025-03-22,P1483,Clothing,4,157.21,Bank Transfer,Ibadan,Walk-in,628.84
TXN113350,2024-09-27,P9109,Books,2,144.07,Cash,Port Harcourt,Walk-in,288.14
TXN113351,2024-02-01,P2957,Groceries,2,123.43,Debit Card,Port Harcourt,Online,246.86
TXN113352,2023-10-04,P6436,Clothing,5,187.35,Mobile Payment,Enugu,Walk-in,936.75
TXN113353,2025-05-15,P2459,Stationery,2,87.34,Bank Transfer,Kano,Online,174.68
TXN113354,2023-11-10,P2542,Stationery,2,162.66,Credit Card,Port Harcourt,Walk-in,325.32
TXN113355,2025-06-04,P7611,Clothing,2,79.12,Mobile Payment,Enugu,Online,158.24
TXN113356,2024-02-03,P7347,Stationery,2,168.48,Bank Transfer,Port Harcourt,Online,336.96
TXN113357,2024-04-10,P7677,Clothing,1,55.6,Cash,Lagos,Online,55.6
TXN113358,2024-10-31,P7247,Home Decor,5,61.41,Credit Card,Enugu,Walk-in,307.05
TXN113359,2025-06-17,P8772,Home Decor,2,137.18,Cash,Ibadan,Walk-in,274.36
TXN113360,2025-03-15,P3269,Groceries,5,46.48,Credit Card,Abuja,Online,232.4
TXN113361,2025-03-01,P6624,Stationery,3,49.69,Debit Card,Port Harcourt,Online,149.07
TXN113362,2023-08-30,P3998,Groceries,1,64.53,Cash,Kano,Walk-in,64.53
TXN113363,2024-10-31,P2570,Books,2,137.39,Credit Card,Abuja,Walk-in,274.78
TXN113364,2025-03-22,P6098,Stationery,1,178.43,Mobile Payment,Abuja,Walk-in,178.43
TXN113365,2024-05-06,P6818,Toys,1,136.54,Debit Card,Abuja,Online,136.54
TXN113366,2024-10-10,P3906,Clothing,3,166.42,Credit Card,Ibadan,Online,499.26
TXN113367,2023-08-11,P8051,Groceries,5,110.99,Credit Card,Ibadan,Online,554.95
TXN113368,2023-10-25,P5128,Electronics,1,18.44,Bank Transfer,Ibadan,Walk-in,18.44
TXN113369,2025-04-20,P9186,Home Decor,4,24.59,Bank Transfer,Abuja,Walk-in,98.36
TXN113370,2024-09-13,P2486,Books,3,113.11,Debit Card,Lagos,Walk-in,339.33
TXN113371,2024-06-22,P4023,Home Decor,4,68.92,Mobile Payment,Lagos,Online,275.68
TXN113372,2023-10-16,P5268,Electronics,3,48.01,Bank Transfer,Kano,Walk-in,144.03
TXN113373,2025-04-17,P7576,Clothing,4,95.92,Debit Card,Lagos,Walk-in,383.68
TXN113374,2024-10-15,P4286,Toys,4,134.97,Bank Transfer,Enugu,Walk-in,539.88
TXN113375,2024-04-06,P4713,Home Decor,1,80.07,Bank Transfer,Kano,Online,80.07
TXN113376,2024-11-01,P6754,Home Decor,1,161.5,Mobile Payment,Lagos,Walk-in,161.5
TXN113377,2024-08-02,P2336,Electronics,3,149.01,Mobile Payment,Enugu,Walk-in,447.03
TXN113378,2024-01-23,P6565,Groceries,5,148.31,Cash,Kano,Walk-in,741.55
TXN113379,2025-04-09,P8401,Stationery,1,197.11,Mobile Payment,Enugu,Walk-in,197.11
TXN113380,2024-06-25,P2540,Home Decor,1,62.57,Cash,Port Harcourt,Online,62.57
TXN113381,2024-07-03,P9583,Electronics,2,130.72,Mobile Payment,Enugu,Online,261.44
TXN113382,2024-08-14,P5223,Stationery,1,171.82,Cash,Port Harcourt,Online,171.82
TXN113383,2024-11-29,P1334,Home Decor,5,118.01,Cash,Kano,Walk-in,590.05
TXN113384,2024-05-20,P1997,Stationery,2,158.95,Mobile Payment,Ibadan,Online,317.9
TXN113385,2025-05-15,P1969,Groceries,4,85.82,Debit Card,Kano,Walk-in,343.28
TXN113386,2025-01-25,P7113,Clothing,4,120.15,Mobile Payment,Port Harcourt,Online,480.6
TXN113387,2024-03-28,P2564,Books,2,15.85,Cash,Kano,Walk-in,31.7
TXN113388,2023-06-21,P3760,Home Decor,2,197.22,Debit Card,Ibadan,Online,394.44
TXN113389,2023-07-21,P1028,Electronics,2,161.0,Credit Card,Ibadan,Walk-in,322.0
TXN113390,2024-07-23,P9669,Home Decor,3,174.42,Credit Card,Port Harcourt,Walk-in,523.26
TXN113391,2024-09-15,P1206,Electronics,5,140.39,Mobile Payment,Abuja,Walk-in,701.95
TXN113392,2025-05-07,P1076,Clothing,5,41.28,Cash,Ibadan,Online,206.4
TXN113393,2023-09-12,P6355,Home Decor,4,11.05,Cash,Enugu,Online,44.2
TXN113394,2024-06-17,P7303,Stationery,4,173.61,Debit Card,Lagos,Walk-in,694.44
TXN113395,2024-12-05,P6017,Toys,4,82.28,Bank Transfer,Port Harcourt,Online,329.12
TXN113396,2024-09-19,P1453,Groceries,1,56.45,Cash,Enugu,Online,56.45
TXN113397,2024-07-06,P7141,Stationery,4,114.53,Mobile Payment,Abuja,Walk-in,458.12
TXN113398,2024-02-27,P2136,Home Decor,2,87.08,Debit Card,Ibadan,Walk-in,174.16
TXN113399,2023-08-02,P3824,Home Decor,4,132.07,Debit Card,Port Harcourt,Walk-in,528.28
TXN113400,2024-11-08,P4088,Electronics,2,99.34,Credit Card,Ibadan,Online,198.68
TXN113401,2025-02-04,P9162,Groceries,3,140.96,Mobile Payment,Kano,Walk-in,422.88
TXN113402,2024-02-18,P3978,Groceries,1,171.42,Bank Transfer,Port Harcourt,Walk-in,171.42
TXN113403,2024-11-09,P9768,Clothing,1,43.13,Mobile Payment,Lagos,Online,43.13
TXN113404,2025-03-03,P4577,Stationery,5,69.24,Cash,Enugu,Walk-in,346.2
TXN113405,2024-08-13,P6656,Electronics,3,90.18,Mobile Payment,Ibadan,Online,270.54
TXN113406,2024-06-28,P2588,Clothing,2,192.6,Credit Card,Kano,Walk-in,385.2
TXN113407,2025-01-05,P3534,Books,3,76.24,Bank Transfer,Enugu,Walk-in,228.72
TXN113408,2023-11-26,P7130,Clothing,1,79.31,Mobile Payment,Abuja,Online,79.31
TXN113409,2023-09-10,P3898,Electronics,2,132.43,Mobile Payment,Ibadan,Online,264.86
TXN113410,2024-03-08,P8220,Electronics,3,86.74,Credit Card,Abuja,Online,260.22
TXN113411,2024-10-15,P3908,Clothing,1,190.49,Cash,Kano,Online,190.49
TXN113412,2024-12-30,P9312,Groceries,2,179.42,Debit Card,Ibadan,Online,358.84
TXN113413,2025-02-02,P3438,Toys,2,105.11,Mobile Payment,Lagos,Walk-in,210.22
TXN113414,2025-05-21,P8292,Electronics,1,130.73,Mobile Payment,Ibadan,Online,130.73
TXN113415,2023-07-26,P1497,Electronics,2,16.32,Debit Card,Abuja,Online,32.64
TXN113416,2024-10-09,P1635,Home Decor,1,140.67,Cash,Port Harcourt,Walk-in,140.67
TXN113417,2025-04-12,P9807,Groceries,4,142.9,Debit Card,Abuja,Walk-in,571.6
TXN113418,2024-12-11,P2970,Toys,4,75.04,Debit Card,Ibadan,Walk-in,300.16
TXN113419,2025-05-21,P6106,Toys,2,47.84,Debit Card,Ibadan,Online,95.68
TXN113420,2023-10-29,P5774,Toys,2,183.44,Bank Transfer,Port Harcourt,Online,366.88
TXN113421,2024-06-12,P2765,Electronics,1,88.21,Mobile Payment,Ibadan,Walk-in,88.21
TXN113422,2024-03-06,P6718,Home Decor,2,132.47,Mobile Payment,Ibadan,Online,264.94
TXN113423,2024-01-29,P3955,Home Decor,5,11.5,Cash,Ibadan,Online,57.5
TXN113424,2025-05-16,P9494,Stationery,4,85.74,Bank Transfer,Port Harcourt,Online,342.96
TXN113425,2023-09-16,P3742,Electronics,2,164.37,Credit Card,Ibadan,Walk-in,328.74
TXN113426,2024-11-17,P2633,Clothing,2,80.58,Debit Card,Lagos,Walk-in,161.16
TXN113427,2025-02-13,P9153,Home Decor,3,122.62,Bank Transfer,Lagos,Walk-in,367.86
TXN113428,2024-04-03,P4164,Electronics,2,45.92,Mobile Payment,Ibadan,Online,91.84
TXN113429,2025-05-29,P3543,Clothing,5,86.22,Debit Card,Ibadan,Walk-in,431.1
TXN113430,2024-06-18,P6527,Books,4,185.89,Cash,Lagos,Online,743.56
TXN113431,2025-01-05,P8449,Home Decor,3,115.46,Debit Card,Port Harcourt,Walk-in,346.38
TXN113432,2024-02-10,P9978,Books,1,180.88,Credit Card,Port Harcourt,Online,180.88
TXN113433,2023-10-04,P7370,Electronics,1,180.89,Mobile Payment,Ibadan,Walk-in,180.89
TXN113434,2025-01-29,P8338,Clothing,4,189.11,Bank Transfer,Kano,Online,756.44
TXN113435,2023-06-27,P2906,Groceries,1,179.6,Debit Card,Abuja,Online,179.6
TXN113436,2023-12-10,P2072,Groceries,5,5.64,Credit Card,Ibadan,Online,28.2
TXN113437,2023-06-20,P6543,Clothing,2,187.13,Cash,Port Harcourt,Walk-in,374.26
TXN113438,2023-10-16,P5034,Clothing,4,31.8,Debit Card,Lagos,Online,127.2
TXN113439,2025-03-09,P6991,Electronics,3,12.79,Cash,Abuja,Walk-in,38.37
TXN113440,2024-09-22,P3316,Groceries,2,15.8,Bank Transfer,Kano,Online,31.6
TXN113441,2025-02-15,P4923,Groceries,1,73.04,Bank Transfer,Ibadan,Walk-in,73.04
TXN113442,2023-10-06,P9040,Books,1,126.06,Bank Transfer,Kano,Walk-in,126.06
TXN113443,2025-05-29,P4085,Clothing,3,83.45,Mobile Payment,Kano,Online,250.35
TXN113444,2024-11-28,P7623,Clothing,5,9.98,Credit Card,Kano,Walk-in,49.9
TXN113445,2024-02-03,P1681,Home Decor,3,97.91,Mobile Payment,Ibadan,Online,293.73
TXN113446,2023-07-21,P6870,Books,4,91.22,Credit Card,Enugu,Walk-in,364.88
TXN113447,2024-09-08,P1960,Clothing,3,152.59,Debit Card,Lagos,Walk-in,457.77
TXN113448,2023-10-13,P8871,Electronics,1,59.52,Bank Transfer,Ibadan,Online,59.52
TXN113449,2025-04-18,P2618,Toys,5,47.42,Credit Card,Enugu,Online,237.1
TXN113450,2023-10-14,P9517,Home Decor,5,54.91,Cash,Port Harcourt,Walk-in,274.55
TXN113451,2024-10-12,P2490,Clothing,3,64.23,Credit Card,Lagos,Walk-in,192.69
TXN113452,2024-06-09,P6251,Toys,4,121.84,Credit Card,Ibadan,Walk-in,487.36
TXN113453,2023-09-10,P9639,Toys,1,96.95,Credit Card,Port Harcourt,Walk-in,96.95
TXN113454,2023-10-11,P9715,Clothing,2,70.69,Credit Card,Enugu,Walk-in,141.38
TXN113455,2023-07-02,P9547,Groceries,5,77.99,Bank Transfer,Kano,Online,389.95
TXN113456,2023-10-01,P7458,Electronics,3,77.33,Bank Transfer,Port Harcourt,Online,231.99
TXN113457,2025-01-12,P9951,Toys,4,194.62,Bank Transfer,Kano,Walk-in,778.48
TXN113458,2025-01-28,P4292,Stationery,4,50.43,Credit Card,Lagos,Online,201.72
TXN113459,2025-01-11,P5629,Clothing,1,164.52,Cash,Abuja,Online,164.52
TXN113460,2025-05-15,P6248,Toys,5,143.1,Debit Card,Abuja,Walk-in,715.5
TXN113461,2024-08-10,P3219,Home Decor,1,6.09,Bank Transfer,Kano,Walk-in,6.09
TXN113462,2024-09-23,P8338,Books,2,198.67,Cash,Port Harcourt,Online,397.34
TXN113463,2024-08-09,P4244,Electronics,2,152.51,Cash,Abuja,Walk-in,305.02
TXN113464,2024-09-18,P5799,Clothing,2,138.08,Mobile Payment,Port Harcourt,Online,276.16
TXN113465,2024-06-14,P7984,Toys,4,84.04,Cash,Port Harcourt,Walk-in,336.16
TXN113466,2025-01-20,P7623,Home Decor,5,113.26,Credit Card,Abuja,Online,566.3
TXN113467,2023-06-30,P8129,Electronics,1,54.39,Credit Card,Ibadan,Online,54.39
TXN113468,2024-10-25,P7177,Books,1,11.92,Cash,Abuja,Walk-in,11.92
TXN113469,2025-03-25,P2349,Toys,2,168.02,Debit Card,Lagos,Walk-in,336.04
TXN113470,2025-05-06,P9035,Electronics,5,179.81,Debit Card,Kano,Walk-in,899.05
TXN113471,2025-03-10,P1390,Stationery,5,36.68,Bank Transfer,Port Harcourt,Walk-in,183.4
TXN113472,2024-10-26,P9048,Toys,3,158.48,Debit Card,Port Harcourt,Walk-in,475.44
TXN113473,2023-07-30,P2709,Books,5,149.52,Debit Card,Ibadan,Walk-in,747.6
TXN113474,2024-08-17,P6267,Toys,5,39.78,Mobile Payment,Ibadan,Walk-in,198.9
TXN113475,2024-06-12,P8931,Books,1,87.26,Mobile Payment,Abuja,Walk-in,87.26
TXN113476,2024-05-27,P7370,Books,5,87.44,Mobile Payment,Abuja,Walk-in,437.2
TXN113477,2025-04-13,P6011,Home Decor,5,153.19,Cash,Kano,Online,765.95
TXN113478,2023-12-24,P9152,Home Decor,1,168.34,Debit Card,Ibadan,Online,168.34
TXN113479,2023-07-28,P5705,Toys,5,23.48,Debit Card,Lagos,Online,117.4
TXN113480,2024-12-09,P1903,Clothing,1,114.78,Cash,Port Harcourt,Walk-in,114.78
TXN113481,2024-01-14,P9643,Stationery,3,153.54,Mobile Payment,Abuja,Walk-in,460.62
TXN113482,2025-03-17,P1682,Toys,4,158.31,Mobile Payment,Port Harcourt,Walk-in,633.24
TXN113483,2024-05-22,P4081,Home Decor,1,33.86,Mobile Payment,Lagos,Online,33.86
TXN113484,2024-05-24,P2461,Books,1,107.47,Cash,Ibadan,Online,107.47
TXN113485,2025-03-12,P6031,Groceries,5,172.22,Debit Card,Ibadan,Walk-in,861.1
TXN113486,2025-02-13,P9893,Home Decor,1,67.11,Debit Card,Abuja,Online,67.11
TXN113487,2024-11-17,P3840,Clothing,2,87.9,Mobile Payment,Kano,Walk-in,175.8
TXN113488,2024-10-08,P6138,Home Decor,2,161.85,Bank Transfer,Lagos,Walk-in,323.7
TXN113489,2024-01-24,P1785,Electronics,3,22.42,Bank Transfer,Port Harcourt,Walk-in,67.26
TXN113490,2024-05-10,P9753,Books,1,172.6,Credit Card,Abuja,Walk-in,172.6
TXN113491,2024-11-19,P1458,Groceries,5,65.68,Bank Transfer,Ibadan,Walk-in,328.4
TXN113492,2024-02-10,P1773,Groceries,5,5.28,Cash,Port Harcourt,Walk-in,26.4
TXN113493,2024-04-25,P5963,Clothing,4,50.66,Cash,Abuja,Online,202.64
TXN113494,2025-01-03,P7306,Toys,3,22.45,Mobile Payment,Lagos,Walk-in,67.35
TXN113495,2025-05-29,P4084,Books,5,23.02,Debit Card,Lagos,Walk-in,115.1
TXN113496,2023-07-26,P6763,Home Decor,4,140.1,Debit Card,Enugu,Online,560.4
TXN113497,2023-08-17,P9810,Clothing,5,46.73,Mobile Payment,Lagos,Walk-in,233.65
TXN113498,2024-12-23,P1859,Toys,4,187.27,Mobile Payment,Port Harcourt,Online,749.08
TXN113499,2024-04-12,P8107,Toys,2,105.71,Mobile Payment,Ibadan,Walk-in,211.42
TXN113500,2024-10-11,P9329,Books,2,94.72,Mobile Payment,Kano,Walk-in,189.44
TXN113501,2025-01-31,P9584,Home Decor,5,89.69,Mobile Payment,Enugu,Online,448.45
TXN113502,2024-05-05,P3921,Home Decor,3,140.05,Debit Card,Abuja,Online,420.15
TXN113503,2024-06-28,P9335,Books,1,93.19,Mobile Payment,Ibadan,Online,93.19
TXN113504,2024-11-07,P7075,Electronics,3,30.08,Mobile Payment,Lagos,Walk-in,90.24
TXN113505,2025-05-01,P1732,Clothing,3,176.63,Mobile Payment,Enugu,Walk-in,529.89
TXN113506,2025-02-13,P4514,Toys,1,88.54,Mobile Payment,Ibadan,Online,88.54
TXN113507,2023-10-07,P2616,Home Decor,2,19.43,Debit Card,Port Harcourt,Online,38.86
TXN113508,2024-10-12,P8491,Electronics,2,108.23,Mobile Payment,Abuja,Online,216.46
TXN113509,2024-10-30,P4042,Stationery,1,131.23,Mobile Payment,Ibadan,Online,131.23
TXN113510,2023-08-08,P4630,Groceries,4,58.74,Cash,Lagos,Walk-in,234.96
TXN113511,2024-03-26,P6247,Groceries,3,161.07,Bank Transfer,Ibadan,Online,483.21
TXN113512,2024-01-01,P2195,Toys,5,135.61,Debit Card,Abuja,Online,678.05
TXN113513,2023-08-15,P4335,Toys,2,131.82,Credit Card,Abuja,Online,263.64
TXN113514,2024-10-11,P9114,Home Decor,5,87.06,Cash,Port Harcourt,Online,435.3
TXN113515,2024-08-17,P4387,Stationery,1,192.57,Bank Transfer,Abuja,Online,192.57
TXN113516,2024-09-02,P1255,Home Decor,5,58.47,Debit Card,Ibadan,Online,292.35
TXN113517,2024-10-09,P1741,Stationery,5,117.65,Credit Card,Kano,Walk-in,588.25
TXN113518,2024-12-07,P7250,Toys,3,65.27,Bank Transfer,Port Harcourt,Walk-in,195.81
TXN113519,2025-01-05,P4375,Electronics,1,150.24,Mobile Payment,Enugu,Walk-in,150.24
TXN113520,2024-12-04,P2905,Books,5,14.32,Debit Card,Kano,Walk-in,71.6
TXN113521,2024-08-16,P5758,Clothing,2,13.95,Debit Card,Port Harcourt,Online,27.9
TXN113522,2024-05-30,P1077,Groceries,1,163.12,Debit Card,Kano,Online,163.12
TXN113523,2024-07-22,P4938,Stationery,2,89.68,Credit Card,Enugu,Walk-in,179.36
TXN113524,2023-07-01,P6419,Electronics,4,71.53,Cash,Kano,Online,286.12
TXN113525,2024-06-06,P3900,Stationery,5,123.47,Mobile Payment,Lagos,Walk-in,617.35
TXN113526,2024-06-25,P7388,Toys,1,141.87,Debit Card,Kano,Online,141.87
TXN113527,2024-07-20,P4741,Electronics,2,44.23,Cash,Kano,Online,88.46
TXN113528,2024-11-21,P7091,Books,5,41.16,Debit Card,Ibadan,Online,205.8
TXN113529,2023-08-20,P7585,Groceries,3,191.84,Bank Transfer,Ibadan,Online,575.52
TXN113530,2024-01-06,P1733,Groceries,2,119.98,Bank Transfer,Ibadan,Walk-in,239.96
TXN113531,2024-01-20,P3554,Electronics,2,81.07,Bank Transfer,Kano,Online,162.14
TXN113532,2025-02-17,P3321,Books,4,161.28,Bank Transfer,Port Harcourt,Online,645.12
TXN113533,2025-05-07,P5033,Clothing,3,107.41,Mobile Payment,Port Harcourt,Walk-in,322.23
TXN113534,2025-01-03,P5230,Home Decor,4,52.12,Bank Transfer,Abuja,Online,208.48
TXN113535,2025-04-14,P7927,Home Decor,3,45.31,Credit Card,Enugu,Online,135.93
TXN113536,2024-04-14,P6074,Groceries,2,82.39,Bank Transfer,Kano,Online,164.78
TXN113537,2024-05-11,P4356,Groceries,4,172.68,Bank Transfer,Ibadan,Walk-in,690.72
TXN113538,2024-07-29,P5466,Groceries,5,16.98,Bank Transfer,Abuja,Online,84.9
TXN113539,2023-07-03,P7704,Stationery,3,47.61,Mobile Payment,Lagos,Online,142.83
TXN113540,2024-10-13,P1167,Stationery,2,179.16,Credit Card,Kano,Walk-in,358.32
TXN113541,2024-12-01,P7813,Groceries,1,28.74,Mobile Payment,Ibadan,Walk-in,28.74
TXN113542,2024-04-28,P7777,Toys,3,127.78,Debit Card,Ibadan,Online,383.34
TXN113543,2024-06-23,P7178,Toys,3,46.63,Debit Card,Lagos,Online,139.89
TXN113544,2024-12-16,P5556,Books,5,123.14,Debit Card,Kano,Walk-in,615.7
TXN113545,2024-05-20,P4104,Toys,3,79.71,Credit Card,Enugu,Walk-in,239.13
TXN113546,2025-03-31,P8998,Home Decor,3,24.83,Credit Card,Lagos,Walk-in,74.49
TXN113547,2023-12-06,P5152,Groceries,5,118.58,Cash,Ibadan,Online,592.9
TXN113548,2024-09-19,P1170,Stationery,5,138.19,Mobile Payment,Lagos,Walk-in,690.95
TXN113549,2023-08-26,P7479,Toys,4,137.65,Cash,Ibadan,Walk-in,550.6
TXN113550,2024-04-15,P1684,Groceries,2,129.22,Bank Transfer,Lagos,Walk-in,258.44
TXN113551,2023-07-11,P8358,Groceries,2,102.54,Debit Card,Ibadan,Online,205.08
TXN113552,2023-08-22,P3111,Books,4,106.3,Cash,Lagos,Walk-in,425.2
TXN113553,2024-10-05,P4653,Stationery,2,128.95,Mobile Payment,Lagos,Walk-in,257.9
TXN113554,2023-12-25,P2155,Home Decor,3,139.6,Bank Transfer,Abuja,Walk-in,418.8
TXN113555,2025-03-19,P2874,Clothing,4,132.7,Credit Card,Port Harcourt,Online,530.8
TXN113556,2024-12-30,P2888,Clothing,4,119.45,Bank Transfer,Port Harcourt,Walk-in,477.8
TXN113557,2024-09-05,P3603,Electronics,2,35.39,Bank Transfer,Enugu,Online,70.78
TXN113558,2024-02-09,P9004,Groceries,1,46.07,Mobile Payment,Lagos,Online,46.07
TXN113559,2023-07-06,P2089,Stationery,2,55.74,Credit Card,Port Harcourt,Walk-in,111.48
TXN113560,2025-04-22,P4004,Books,1,184.33,Bank Transfer,Kano,Walk-in,184.33
